iata,name,city,country,lat,lng,timezone
CAI,Cairo International Airport,Cairo,Egypt,30.12190055847168,31.40559959411621,Africa/Cairo
CWE,Cairo West Airport,Cairo,Egypt,30.116399765,30.915399551399997,Africa/Cairo
HRG,Hurghada International Airport,Hurghada,Egypt,27.178300857543945,33.799400329589844,Africa/Cairo
EGH,El Gora Airport,El Gorah,Egypt,31.068559,34.129629,Africa/Cairo
LXR,Luxor International Airport,Luxor,Egypt,25.671,32.7066,Africa/Cairo
MUH,Mersa Matruh Airport,Mersa-matruh,Egypt,31.3253993988,27.221700668300002,Africa/Cairo
PSD,Port Said Airport,Port Said,Egypt,31.279399871826172,32.2400016784668,Africa/Cairo
SKV,St Catherine International Airport,St. Catherine,Egypt,28.685300827,34.0625,Africa/Cairo
ASW,Aswan International Airport,Aswan,Egypt,23.9643993378,32.8199996948,Africa/Cairo
ELT,El Tor Airport,El-tor,Egypt,28.208999633789062,33.64550018310547,Africa/Cairo
EDL,Eldoret International Airport,Eldoret,Kenya,0.4044579863548279,35.23889923095703,Africa/Nairobi
GGM,Kakamega Airport,Kakamega,Kenya,0.271342009306,34.7873001099,Africa/Nairobi
KIS,Kisumu Airport,Kisumu,Kenya,-0.0861390009522438,34.72890090942383,Africa/Nairobi
KTL,Kitale Airport,Kitale,Kenya,0.9719889760017395,34.95859909057617,Africa/Nairobi
LOK,Lodwar Airport,Lodwar,Kenya,3.1219699382781982,35.608699798583984,Africa/Nairobi
LAU,Manda Airstrip,Lamu,Kenya,-2.252419948577881,40.91310119628906,Africa/Nairobi
MBA,Mombasa Moi International Airport,Mombasa,Kenya,-4.034830093383789,39.594200134277344,Africa/Nairobi
WIL,Nairobi Wilson Airport,Nairobi,Kenya,-1.321720004081726,36.81480026245117,Africa/Nairobi
WJR,Wajir Airport,Wajir,Kenya,1.73324,40.091599,Africa/Nairobi
GHT,Ghat Airport,Ghat,Libya,25.1455993652,10.142600059500001,Africa/Tripoli
AKF,Kufra Airport,Kufra,Libya,24.178699493408203,23.31399917602539,Africa/Tripoli
BEN,Benina International Airport,Benghazi,Libya,32.096801757799994,20.2695007324,Africa/Tripoli
SEB,Sabha Airport,Sebha,Libya,26.98699951171875,14.47249984741211,Africa/Tripoli
TIP,Tripoli International Airport,Tripoli,Libya,32.6635017395,13.1590003967,Africa/Tripoli
LMQ,Marsa Brega Airport,Marsa Brega,Libya,30.37809944152832,19.576400756835938,Africa/Tripoli
HUQ,Hon Airport,Hon,Libya,29.11009979248047,15.96560001373291,Africa/Tripoli
LTD,Ghadames East Airport,Ghadames,Libya,30.15169906616211,9.715310096740723,Africa/Tripoli
GYI,Gisenyi Airport,Gisenyi,Rwanda,-1.6771999597549438,29.258899688720703,Africa/Kigali
KGL,Kigali International Airport,Kigali,Rwanda,-1.96863,30.1395,Africa/Kigali
KME,Kamembe Airport,Kamembe,Rwanda,-2.462239980697632,28.907899856567383,Africa/Kigali
DOG,Dongola Airport,Dongola,Sudan,19.153900146499996,30.430099487299998,Africa/Khartoum
RSS,Damazin Airport,Damazin,Sudan,11.7859,34.3367,Africa/Khartoum
ELF,El Fasher Airport,El Fasher,Sudan,13.614899635314941,25.324600219726562,Africa/Khartoum
KSL,Kassala Airport,Kassala,Sudan,15.387499809265137,36.328800201416016,Africa/Khartoum
KDX,Kadugli Airport,Kadugli,Sudan,11.137999534600002,29.7010993958,Africa/Khartoum
EBD,El Obeid Airport,El Obeid,Sudan,13.153200149536133,30.23270034790039,Africa/Khartoum
JUB,Juba International Airport,Juba,South Sudan,4.87201023102,31.6011009216,Africa/Juba
MAK,Malakal Airport,Malakal,Sudan,9.55897045135498,31.65220069885254,Africa/Juba
KRT,Khartoum International Airport,Khartoum,Sudan,15.589500427246094,32.553199768066406,Africa/Khartoum
ARK,Arusha Airport,Arusha,Tanzania,-3.3677899837493896,36.63330078125,Africa/Dar_es_Salaam
DAR,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,-6.87811,39.202599,Africa/Dar_es_Salaam
DOD,Dodoma Airport,Dodoma,Tanzania,-6.170440196990967,35.752601623535156,Africa/Dar_es_Salaam
IRI,Iringa Airport,Iringa,Tanzania,-7.668630123138428,35.75210189819336,Africa/Dar_es_Salaam
JRO,Kilimanjaro International Airport,Kilimanjaro,Tanzania,-3.42940998077,37.0745010376,Africa/Dar_es_Salaam
LKY,Lake Manyara Airport,Lake Manyara,Tanzania,-3.376310110092163,35.81829833984375,Africa/Dar_es_Salaam
MYW,Mtwara Airport,Mtwara,Tanzania,-10.339099884033203,40.181800842285156,Africa/Dar_es_Salaam
MWZ,Mwanza Airport,Mwanza,Tanzania,-2.4444899559020996,32.932701110839844,Africa/Dar_es_Salaam
PMA,Pemba Airport,Pemba,Tanzania,-5.257259845733643,39.8114013671875,Africa/Dar_es_Salaam
TGT,Tanga Airport,Tanga,Tanzania,-5.092360019683838,39.07120132446289,Africa/Dar_es_Salaam
ZNZ,Abeid Amani Karume International Airport,Zanzibar,Tanzania,-6.22202,39.224899,Africa/Dar_es_Salaam
EBB,Entebbe International Airport,Entebbe,Uganda,0.042386,32.443501,Africa/Kampala
SRT,Soroti Airport,Soroti,Uganda,1.7276899814605713,33.622798919677734,Africa/Kampala
TIA,Tirana International Airport Mother Teresa,Tirana,Albania,41.4146995544,19.7206001282,Europe/Tirane
BOJ,Burgas Airport,Bourgas,Bulgaria,42.56959915161133,27.515199661254883,Europe/Sofia
GOZ,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,43.15140151977539,25.712900161743164,Europe/Sofia
PDV,Plovdiv International Airport,Plovdiv,Bulgaria,42.067799,24.8508,Europe/Sofia
SOF,Sofia Airport,Sofia,Bulgaria,42.696693420410156,23.411436080932617,Europe/Sofia
SZR,Stara Zagora Airport,Stara Zagora,Bulgaria,42.3766667,25.655,Europe/Sofia
VAR,Varna Airport,Varna,Bulgaria,43.232101,27.8251,Europe/Sofia
LCA,Larnaca International Airport,Larnaca,Cyprus,34.875099182128906,33.624900817871094,Asia/Nicosia
PFO,Paphos International Airport,Paphos,Cyprus,34.71799850463867,32.48569869995117,Asia/Nicosia
AKT,RAF Akrotiri,Akrotiri,Cyprus,34.590401,32.9879,Europe/London
DBV,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.268199920654297,Europe/Zagreb
OSI,Osijek Airport,Osijek,Croatia,45.46269989013672,18.810199737548828,Europe/Zagreb
PUY,Pula Airport,Pula,Croatia,44.89350128173828,13.922200202941895,Europe/Zagreb
RJK,Rijeka Airport,Rijeka,Croatia,45.21689987182617,14.570300102233887,Europe/Zagreb
SPU,Split Airport,Split,Croatia,43.53889846801758,16.29800033569336,Europe/Zagreb
ZAG,Zagreb Airport,Zagreb,Croatia,45.7429008484,16.0687999725,Europe/Zagreb
ZAD,Zadar Airport,Zadar,Croatia,44.108299,15.3467,Europe/Zagreb
ABC,Albacete-Los Llanos Airport,Albacete,Spain,38.9485015869,-1.8635200262099998,Europe/Madrid
ALC,Alicante International Airport,Alicante,Spain,38.28219985961914,-0.5581560134887695,Europe/Madrid
LEI,Almería International Airport,Almeria,Spain,36.84389877319336,-2.3701000213623047,Europe/Madrid
OVD,Asturias Airport,Aviles,Spain,43.5635986328125,-6.0346198081970215,Europe/Madrid
ODB,Córdoba Airport,Cordoba,Spain,37.84199905395508,-4.848879814147949,Europe/Madrid
BIO,Bilbao Airport,Bilbao,Spain,43.30110168457031,-2.9106099605560303,Europe/Madrid
BCN,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,Europe/Madrid
BJZ,Badajoz Airport,Badajoz,Spain,38.891300201416016,-6.8213300704956055,Europe/Madrid
LCG,A Coruña Airport,La Coruna,Spain,43.302101,-8.37726,Europe/Madrid
GRO,Girona Airport,Gerona,Spain,41.901000977,2.7605500221,Europe/Madrid
GRX,Federico Garcia Lorca Airport,Granada,Spain,37.18870162963867,-3.777359962463379,Europe/Madrid
IBZ,Ibiza Airport,Ibiza,Spain,38.872898101800004,1.3731199502899998,Europe/Madrid
XRY,Jerez Airport,Jerez,Spain,36.744598388671875,-6.060110092163086,Europe/Madrid
MJV,San Javier Airport,Murcia,Spain,37.775001525878906,-0.8123890161514282,Europe/Madrid
MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264,Europe/Madrid
AGP,Málaga Airport,Malaga,Spain,36.67490005493164,-4.499110221862793,Europe/Madrid
MAH,Menorca Airport,Menorca,Spain,39.86259841918945,4.218649864196777,Europe/Madrid
OZP,Moron Air Base,Sevilla,Spain,37.17490005493164,-5.615940093994141,Europe/Madrid
PNA,Pamplona Airport,Pamplona,Spain,42.77000045776367,-1.6463299989700317,Europe/Madrid
REU,Reus Air Base,Reus,Spain,41.14739990234375,1.1671700477600098,Europe/Madrid
ROZ,Rota Naval Station Airport,Rota,Spain,36.645198822,-6.34946012497,Europe/Madrid
SLM,Salamanca Airport,Salamanca,Spain,40.95209884643555,-5.501989841461182,Europe/Madrid
EAS,San Sebastian Airport,San Sebastian,Spain,43.35649871826172,-1.7906099557876587,Europe/Madrid
SCQ,Santiago de Compostela Airport,Santiago,Spain,42.89630126953125,-8.415140151977539,Europe/Madrid
LEU,Pirineus - la Seu d'Urgel Airport,Seo De Urgel,Spain,42.3386,1.40917,Europe/Madrid
TOJ,Torrejón Airport,Madrid,Spain,40.496700286865234,-3.4458699226379395,Europe/Madrid
VLC,Valencia Airport,Valencia,Spain,39.4893,-0.481625,Europe/Madrid
VLL,Valladolid Airport,Valladolid,Spain,41.7061004639,-4.85194015503,Europe/Madrid
VIT,Vitoria/Foronda Airport,Vitoria,Spain,42.8828010559082,-2.7244699001312256,Europe/Madrid
VGO,Vigo Airport,Vigo,Spain,42.2318000793457,-8.62677001953125,Europe/Madrid
SDR,Santander Airport,Santander,Spain,43.427101135253906,-3.82000994682312,Europe/Madrid
ZAZ,Zaragoza Air Base,Zaragoza,Spain,41.66619873046875,-1.0415500402450562,Europe/Madrid
SVQ,Sevilla Airport,Sevilla,Spain,37.417999267578125,-5.8931097984313965,Europe/Madrid
CQF,Calais-Dunkerque Airport,Calais,France,50.962100982666016,1.954759955406189,Europe/Paris
BYF,Albert-Bray Airport,Albert,France,49.9715003967,2.69765996933,Europe/Paris
LTQ,Le Touquet-Côte d'Opale Airport,Le Tourquet,France,50.517398834228516,1.6205899715423584,Europe/Paris
XVS,Valenciennes-Denain Airport,Valenciennes,France,50.325801849365234,3.4612600803375244,Europe/Paris
AGF,Agen-La Garenne Airport,Agen,France,44.17470169067383,0.5905560255050659,Europe/Paris
BOD,Bordeaux-Mérignac Airport,Bordeaux,France,44.828300476100004,-0.715556025505,Europe/Paris
EGC,Bergerac-Roumanière Airport,Bergerac,France,44.82529830932617,0.5186110138893127,Europe/Paris
CNG,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,45.65829849243164,-0.3174999952316284,Europe/Paris
PIS,Poitiers-Biard Airport,Poitiers,France,46.58769989013672,0.30666598677635193,Europe/Paris
MCU,Montluçon-Guéret Airport,Montlucon-gueret,France,46.222599029541016,2.363960027694702,Europe/Paris
LIG,Limoges Airport,Limoges,France,45.86280059814453,1.1794400215148926,Europe/Paris
NIT,Niort-Souché Airport,Niort,France,46.313477,-0.394529,Europe/Paris
TLS,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382,Europe/Paris
PUF,Pau Pyrénées Airport,Pau,France,43.380001068115234,-0.41861099004745483,Europe/Paris
LDE,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,43.1786994934082,-0.006438999902456999,Europe/Paris
ANG,Angoulême-Brie-Champniers Airport,Angouleme,France,45.72919845581055,0.22145600616931915,Europe/Paris
BVE,Brive Souillac Airport,Brive,France,45.039722,1.485556,Europe/Paris
PGX,Périgueux-Bassillac Airport,Perigueux,France,45.19810104370117,0.815555989742279,Europe/Paris
BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,43.4683333,-1.5311111,Europe/Paris
ZAO,Cahors-Lalbenque Airport,Cahors,France,44.35139846801758,1.4752800464630127,Europe/Paris
LBI,Albi-Le Séquestre Airport,Albi,France,43.91389846801758,2.1130599975585938,Europe/Paris
DCM,Castres-Mazamet Airport,Castres,France,43.55630111694336,2.289180040359497,Europe/Paris
RDZ,Rodez-Marcillac Airport,Rodez,France,44.407901763916016,2.4826700687408447,Europe/Paris
RYN,Royan-Médis Airport,Royan,France,45.62810134887695,-0.9725000262260437,Europe/Paris
XMW,Montauban Airport,Montauban,France,44.025699615478516,1.3780399560928345,Europe/Paris
RCO,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,45.88779830932617,-0.9830560088157654,Europe/Paris
CMR,Colmar-Houssen Airport,Colmar,France,48.109901428222656,7.359010219573975,Europe/Paris
DLE,Dole-Tavaux Airport,Dole,France,47.042686,5.435063,Europe/Paris
OBS,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,44.544203,4.372192,Europe/Paris
LPY,Le Puy-Loudes Airport,Le Puy,France,45.0806999206543,3.762890100479126,Europe/Paris
ETZ,Metz-Nancy-Lorraine Airport,Metz,France,48.9821014404,6.25131988525,Europe/Paris
BIA,Bastia-Poretta Airport,Bastia,France,42.55270004272461,9.48373031616211,Europe/Paris
CLY,Calvi-Sainte-Catherine Airport,Calvi,France,42.5244444,8.7930556,Europe/Paris
FSC,Figari Sud-Corse Airport,Figari,France,41.5005989074707,9.097780227661133,Europe/Paris
AJA,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,41.92359924316406,8.8029203414917,Europe/Paris
PRP,Propriano Airport,Propriano,France,41.66059875488281,8.889749526977539,Europe/Paris
SOZ,Solenzara (BA 126) Air Base,Solenzara,France,41.924400329589844,9.406000137329102,Europe/Paris
AUF,Auxerre-Branches Airport,Auxerre,France,47.85020065307617,3.497109889984131,Europe/Paris
CMF,Chambéry-Savoie Airport,Chambery,France,45.638099670410156,5.880229949951172,Europe/Paris
CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,45.7867012024,3.1691699028,Europe/Paris
BOU,Bourges Airport,Bourges,France,47.058101654052734,2.3702800273895264,Europe/Paris
QNJ,Annemasse Airport,Annemasse,France,46.1920013428,6.268390178680001,Europe/Paris
LYS,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111,Europe/Paris
SYT,Saint-Yan Airport,St.-yan,France,46.412498474121094,4.0132598876953125,Europe/Paris
RNE,Roanne-Renaison Airport,Roanne,France,46.05830001831055,4.001389980316162,Europe/Paris
NCY,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,45.9308333,6.1063889,Europe/Paris
GNB,Grenoble-Isère Airport,Grenoble,France,45.36289978027344,5.329370021820068,Europe/Paris
VAF,Valence-Chabeuil Airport,Valence,France,44.9216,4.9699,Europe/Paris
VHY,Vichy-Charmeil Airport,Vichy,France,46.169700622558594,3.4037399291992188,Europe/Paris
AUR,Aurillac Airport,Aurillac,France,44.89139938354492,2.4219400882720947,Europe/Paris
CHR,"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,France,46.860278,1.721111,Europe/Paris
LYN,Lyon-Bron Airport,Lyon,France,45.72719955444336,4.944270133972168,Europe/Paris
CEQ,Cannes-Mandelieu Airport,Cannes,France,43.542,6.95348,Europe/Paris
EBU,Saint-Étienne-Bouthéon Airport,St-Etienne,France,45.54059982299805,4.296390056610107,Europe/Paris
CCF,Carcassonne Airport,Carcassonne,France,43.215999603271484,2.3063199520111084,Europe/Paris
MRS,Marseille Provence Airport,Marseille,France,43.439271922,5.22142410278,Europe/Paris
NCE,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.215869903560001,Europe/Paris
XOG,Orange-Caritat (BA 115) Air Base,Orange,France,44.140499114990234,4.866720199584961,Europe/Paris
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,42.74039840698242,2.8706700801849365,Europe/Paris
CTT,Le Castellet Airport,Le Castellet,France,43.252498626708984,5.785190105438232,Europe/Paris
MPL,Montpellier-Méditerranée Airport,Montpellier,France,43.57619857788086,3.96301007270813,Europe/Paris
BZR,Béziers-Vias Airport,Beziers,France,43.32350158691406,3.3538999557495117,Europe/Paris
AVN,Avignon-Caumont Airport,Avignon,France,43.90729904174805,4.901830196380615,Europe/Paris
MEN,Mende-Brenoux Airfield,Mende,France,44.502102,3.53282,Europe/Paris
BVA,Paris Beauvais Tillé Airport,Beauvais,France,49.45439910888672,2.1127800941467285,Europe/Paris
EVX,Évreux-Fauville (BA 105) Air Base,Evreux,France,49.02870178222656,1.2198599576950073,Europe/Paris
LEH,Le Havre Octeville Airport,Le Havre,France,49.53390121459961,0.08805599808692932,Europe/Paris
XAB,Abbeville,Abbeville,France,50.143501,1.831891,Europe/Paris
ORE,Orléans-Bricy (BA 123) Air Base,Orleans,France,47.9878005981,1.7605600357100002,Europe/Paris
XCR,Châlons-Vatry Airport,Chalons,France,48.7733333333,4.206111111,Europe/Paris
URO,Rouen Airport,Rouen,France,49.38420104980469,1.1748000383377075,Europe/Paris
TUF,Tours-Val-de-Loire Airport,Tours,France,47.4322013855,0.727605998516,Europe/Paris
CET,Cholet Le Pontreau Airport,Cholet,France,47.08209991455078,-0.8770639896392822,Europe/Paris
LVA,Laval-Entrammes Airport,Laval,France,48.03139877319336,-0.7429860234260559,Europe/Paris
LBG,Paris-Le Bourget Airport,Paris,France,48.969398498535156,2.441390037536621,Europe/Paris
CSF,Creil Air Base,Creil,France,49.253501892089844,2.5191400051116943,Europe/Paris
CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Europe/Paris
TNF,Toussus-le-Noble Airport,Toussous-le-noble,France,48.75189971923828,2.1061899662017822,Europe/Paris
ORY,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,Europe/Paris
POX,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,49.096667,2.040833,Europe/Paris
VIY,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,48.7741667,2.1916667,Europe/Paris
NVS,Nevers-Fourchambault Airport,Nevers,France,47.002601623535156,3.1133298873901367,Europe/Paris
XME,Maubeuge-Élesmes Airport,Maubeuge,France,50.31050109863281,4.033120155334473,Europe/Paris
LIL,Lille-Lesquin Airport,Lille,France,50.563332,3.086886,Europe/Paris
HZB,Merville-Calonne Airport,Merville,France,50.61840057373047,2.642240047454834,Europe/Paris
XCZ,Charleville-Mézières Airport,Charleville,France,49.78390121459961,4.647079944610596,Europe/Paris
BES,Brest Bretagne Airport,Brest,France,48.447898864746094,-4.418540000915527,Europe/Paris
CER,Cherbourg-Maupertus Airport,Cherbourg,France,49.65010070800781,-1.4702800512313843,Europe/Paris
DNR,Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France,48.58769989013672,-2.0799601078033447,Europe/Paris
LBY,La Baule-Escoublac Airport,La Baule,France,47.289398193359375,-2.3463900089263916,Europe/Paris
GFR,Granville Airport,Granville,France,48.88309860229492,-1.564170002937317,Europe/Paris
DOL,Deauville-Saint-Gatien Airport,Deauville,France,49.3652992249,0.154305994511,Europe/Paris
LRT,Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,47.76060104370117,-3.440000057220459,Europe/Paris
EDM,La Roche-sur-Yon Airport,La Roche-sur-yon,France,46.701900482177734,-1.3786300420761108,Europe/Paris
LDV,Landivisiau Air Base,Landivisiau,France,48.53030014038086,-4.151639938354492,Europe/Paris
CFR,Caen-Carpiquet Airport,Caen,France,49.173301696777344,-0.44999998807907104,Europe/Paris
LME,Le Mans-Arnage Airport,Le Mans,France,47.94860076904297,0.20166699588298798,Europe/Paris
RNS,Rennes-Saint-Jacques Airport,Rennes,France,48.069499969499994,-1.73478996754,Europe/Paris
LAI,Lannion-Côte de Granit Airport,Lannion,France,48.754398,-3.47166,Europe/Paris
UIP,Quimper-Cornouaille Airport,Quimper,France,47.974998474121094,-4.167789936065674,Europe/Paris
NTE,Nantes Atlantique Airport,Nantes,France,47.153198242200006,-1.61073005199,Europe/Paris
SBK,Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,48.5378,-2.85444,Europe/Paris
MXN,Morlaix-Ploujean Airport,Morlaix,France,48.6031990051,-3.81577992439,Europe/Paris
VNE,Vannes-Meucon Airport,Vannes,France,47.72330093383789,-2.718559980392456,Europe/Paris
SNR,Saint-Nazaire-Montoir Airport,St.-nazaire,France,47.3105556,-2.1566667,Europe/Paris
BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667,Europe/Paris
DIJ,Dijon-Bourgogne Airport,Dijon,France,47.268902,5.09,Europe/Paris
MZM,Metz-Frescaty (BA 128) Air Base,Metz,France,49.07170104980469,6.131669998168945,Europe/Paris
EPL,Épinal-Mirecourt Airport,Epinal,France,48.325001,6.06998,Europe/Paris
ENC,Nancy-Essey Airport,Nancy,France,48.692100524902344,6.230460166931152,Europe/Paris
RHE,Reims-Champagne (BA 112) Air Base,Reims,France,49.310001,4.05,Europe/Paris
SXB,Strasbourg Airport,Strasbourg,France,48.538299560546875,7.628230094909668,Europe/Paris
TLN,Toulon-Hyères Airport,Hyeres,France,43.0973014832,6.14602994919,Europe/Paris
FNI,Nîmes-Arles-Camargue Airport,Nimes,France,43.75740051269531,4.4163498878479,Europe/Paris
MQC,Miquelon Airport,Miquelon,Saint Pierre and Miquelon,47.095500946,-56.3802986145,America/Miquelon
FSP,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,46.762901306152344,-56.173099517822266,America/Miquelon
PYR,Andravida Air Base,Andravida,Greece,37.9207,21.292601,Europe/Athens
AGQ,Agrinion Air Base,Agrinion,Greece,38.602001,21.3512001,Europe/Athens
AXD,Dimokritos Airport,Alexandroupolis,Greece,40.855899810791016,25.956300735473633,Europe/Athens
